codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP20145;AP20145;AP20145;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20130;AP20130;AP20130;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': [9744, 9826]}
AP20161;AP20161;AP20161;;;292;;;442;;;286;;;50;;;;;;1070;0;0;1070;{'1': [2586, 4315], '2': [13793, 10210, 10438, 683, 5103, 10480, 3411, 10196, 10458], '3': [8836, 2186, 7309, 8685, 8143, 6416, 13873, 7991, 11992, 11743], '4': [724, 630, 2079], '5': []}
AP20162;AP20162;AP20162;;;;;;;;;;;;;;;2;;;2;0;0;2;{'1': [], '2': [], '3': [], '4': [], '5': [5049, 7218, 10530]}
AP20165;AP20165;AP20165;;;;;;826;;;415;;;89;;;;;;1330;0;0;1330;{'1': [], '2': [10144, 10177, 10564, 10182, 14471, 10282, 13355, 10636, 11854, 1424, 10160, 10386, 7731, 1459, 8628, 9046, 10199, 10585], '3': [10743, 1862, 11783, 11863, 5643, 10796, 12014, 10896, 10739, 4757, 8630, 10741, 3352, 12634, 13566], '4': [928, 2689, 904, 1037, 2576, 1240], '5': [8453, 8710, 12597, 12668, 12414]}
AP20167;AP20167;AP20167;;;;;;;;;;;;;;;1;;;1;0;0;1;{'1': [], '2': [], '3': [], '4': [], '5': [171]}
AP20169;AP20169;AP20169;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20170;AP20170;AP20170;;;;;;;;;;;;28;3;;27;;;55;3;0;58;{'1': [], '2': [], '3': [], '4': [14151, 12234, 11563, 12460, 11886, 10992, 10964, 12438, 14807, 11544, 12153, 12217, 14716], '5': [6531, 6666, 12431, 3216, 3346, 12562, 155, 156, 157, 3999, 546, 6691, 804, 550, 3246, 11316, 6454, 12088, 9530, 316, 10685, 6080, 4033, 1862, 5447, 11846, 2772, 13788, 861, 2018, 3567, 3697, 7541, 5242, 3196]}
AP20171;AP20171;AP20171;;;;;;353;;;271;;;41;;;;;;665;0;0;665;{'1': [], '2': [11431, 5416, 10186, 10506, 10415, 10192, 10610, 2198], '3': [4032, 14400, 12746, 4877, 12174, 9364, 11414, 11771, 11096, 10971], '4': [6522, 651, 1661], '5': []}
AP21836;AP21836;AP21836;;;7188;;;3552;;;2774;;;35;;;;;;13549;0;0;13549;{'1': [11776, 5249, 3971, 10884, 9093, 12294, 5895, 9095, 13059, 13832, 8076, 2194, 5907, 14613, 7702, 8214, 14616, 5401, 13466, 1179, 12829, 5023, 8735, 6306, 13475, 13602, 2214, 11814, 10280, 7337, 13479, 9645, 3118, 12333, 305, 4018, 13109, 12984, 1085, 11325, 14527, 14783, 6084, 6727, 462, 8526, 2128, 8785, 9046, 8279, 10200, 1754, 859, 7771, 8540, 9820, 11237, 13800, 8174, 9071, 9584, 11379, 12020, 1655, 8058, 6397, 13822], '2': [2048, 8200, 10761, 10, 13325, 527, 13842, 4637, 2589, 13858, 5670, 6705, 14397, 5702, 7754, 11340, 4176, 2645, 12373, 14941, 12389, 12907, 5232, 6776, 10876, 11902, 137, 4749, 13966, 2706, 661, 4770, 13999, 7857, 6835, 10932, 186, 8390, 12491, 13540, 10981, 4350, 6400, 11022, 14094, 2841, 6941, 14116, 13101, 3891, 5430, 13118, 13635, 14660, 12619, 14685, 3434, 11120, 12147, 14204, 8064, 2434, 12169, 14219, 13712, 4497, 7061, 13732, 12222, 14788, 10181, 14278, 13779, 5088, 2023, 10738, 13302], '3': [2063, 8723, 5146, 10269, 556, 5164, 47, 49, 6193, 1587, 7221, 10295, 2109, 7230, 7235, 8780, 13399, 3683, 2661, 2152, 2155, 4716, 8322, 9350, 10383, 2704, 7312, 8346, 4252, 1693, 4772, 8364, 687, 181, 707, 1736, 6865, 4308, 2263, 12504, 8409, 2269, 1766, 8935, 8424, 9960, 267, 5387, 2317, 6414, 10507, 1810, 6422, 5403, 2337, 5428, 3381, 8504, 1849, 5433, 829, 8514, 9557, 9054, 353, 8552, 8041, 363, 3441, 10633, 7052, 2447, 2448, 3983, 9109, 4505, 5534, 6558, 1952, 2470, 2478, 945, 948, 6588, 10183, 4053, 4568, 3034, 7143, 4074, 5611, 5105, 2551], '4': [1553, 67], '5': []}
AP23700;AP23700;AP23700;;;;;;;;;;;;5;;;3;;;8;0;0;8;{'1': [], '2': [], '3': [], '4': [12762, 11730], '5': [7008, 1450, 6063]}
AP20184;AP20184;AP20184;;;;;;;;;;;;;;;3;;;3;0;0;3;{'1': [], '2': [], '3': [], '4': [], '5': [5370, 4435, 1205]}
AP20183;AP20183;AP20183;;;;;;;;;;;;2;;;6;;;8;0;0;8;{'1': [], '2': [], '3': [], '4': [14285], '5': [9656, 10189, 3312, 8112, 1972, 375, 2072, 6041, 1980, 8863]}
AP-Aguja Insulina;AP-Aguja Insulina;APAGUJAINSULINA;;;11740;;;750;;;360;30;;15;;;;;;12865;30;0;12895;{'1': [129, 3077, 9, 142, 143, 144, 145, 2958, 10128, 11543, 11416, 153, 155, 157, 10142, 7199, 11552, 12445, 11170, 13346, 13727, 10149, 166, 8999, 9000, 3753, 174, 6958, 10800, 10801, 310, 442, 10426, 13754, 61, 190, 319, 2624, 10429, 10434, 10559, 10946, 11456, 11457, 8775, 11583, 10569, 11587, 11590, 10828, 9293, 11984, 467, 340, 3032, 8793, 12893, 10974, 11103, 6112, 10211, 9318, 232, 1768, 3946, 6510, 5363, 7159, 10745, 11006, 11391], '2': [14048, 5571, 2724, 5606, 5161, 14058, 6508, 5391, 5615, 5871, 13904, 5910, 11927, 10938, 7228], '3': [3328, 5446, 3848, 1834, 6222, 7887, 7857, 1779, 2356, 2424, 3835, 10653, 3839], '4': [1695], '5': [9216, 8075, 11021, 9489, 11545, 10397, 13566, 10015, 10789, 11429, 12581, 7850, 11308, 11438, 8495, 10803, 8500, 10167, 9528, 10810, 11081, 12105, 10956, 8270, 13268, 13274, 13535, 9313, 9827, 8036, 12521, 11754, 7917, 11891, 13046, 13178, 11262]}
AP20216;AP20216;AP20216;;;;;;;;;;;;2;;;116;;;118;0;0;118;{'1': [], '2': [], '3': [], '4': [13496], '5': [513, 4103, 12295, 12296, 12300, 2576, 529, 12307, 2583, 4631, 4122, 2078, 4639, 2083, 1586, 5685, 2102, 1594, 1084, 1606, 2121, 4685, 1617, 2142, 5728, 5745, 2162, 2166, 2174, 132, 133, 3208, 3231, 159, 1188, 2219, 1199, 3760, 184, 2744, 2753, 2754, 2761, 2762, 2765, 207, 3805, 5354, 5365, 2806, 7415, 3832, 765, 767, 769, 6403, 1796, 6404, 3846, 6407, 7433, 784, 8464, 4371, 277, 6422, 6425, 1823, 800, 1824, 4385, 4386, 293, 294, 295, 805, 806, 301, 303, 307, 824, 852, 4451, 1901, 7024, 1907, 4468, 10615, 4478, 3981, 5008, 2454, 1943, 5014, 2458, 2972, 1956, 3495, 2472, 5035, 3501, 1968, 6064, 1464, 3513, 3521, 963, 3529, 1487, 5073, 5076, 13269, 5078, 6102, 3544, 6114, 1507, 484, 3556, 6120, 6129, 1012, 4086]}
AP20218;AP20218;AP20218;;;;;;;;;;;;976;;;31;;;1007;0;0;1007;{'1': [], '2': [], '3': [], '4': [12313, 12316, 12318, 12319, 12320, 12321, 12322, 12323, 12324, 12327, 12328, 12330, 12332, 12333, 12335, 12339, 12342, 12347, 12348, 14396, 14397, 12352, 14400, 14401, 12355, 14402, 14404, 14405, 12359, 14406, 12361, 14407, 12363, 14409, 14410, 12366, 12367, 12368, 14411, 14413, 14416, 12372, 14417, 14418, 14419, 14422, 14425, 14429, 14432, 14433, 14435, 14436, 14438, 14439, 14443, 12440, 12441, 12451, 12453, 12454, 12459, 12461, 12468, 12469, 12480, 12484, 12488, 12489, 4301, 12498, 12500, 12501, 14548, 14549, 14552, 14554, 12507, 14559, 14561, 14563, 14567, 14568, 14570, 8427, 14572, 14573, 12535, 12537, 12538, 6457, 14658, 14659, 14663, 12619, 14668, 12623, 12624, 14671, 12627, 12631, 12633, 12635, 6495, 14690, 12648, 12652, 12659, 12667, 12671, 12672, 12675, 12677, 12683, 12684, 12686, 14817, 12770, 12771, 14821, 12774, 14823, 12778, 12779, 14826, 14827, 12784, 12786, 14839, 14843, 14847, 12806, 12810, 12822, 12825, 12827, 12830, 12834, 12836, 12844, 12846, 12848, 14896, 14900, 14906, 14921, 14924, 14925, 14927, 14929, 14931, 14935, 14937, 14939, 14946, 12900, 12901, 14959, 12913, 12914, 14967, 12920, 14969, 12923, 12927, 12929, 12930, 14978, 14980, 14983, 14988, 12942, 14991, 12946, 12958, 12966, 13053, 13056, 13058, 13059, 13060, 13061, 13067, 13076, 13078, 13079, 13081, 13082, 13083, 13084, 13085, 13086, 13087, 13088, 13092, 13094, 13097, 13098, 13099, 13100, 13101, 13102, 13103, 13104, 13105, 13106, 13107, 13108, 13110, 13111, 13112, 13114, 13115, 13116, 13117, 13118, 13119, 13120, 13123, 13128, 13198, 13200, 13204, 13205, 13206, 13208, 13210, 13212, 13215, 13216, 13217, 13219, 13220, 13221, 13222, 13225, 13226, 13230, 13232, 13236, 13237, 13238, 13240, 13241, 13243, 13246, 13265, 13270, 13272, 13273, 13279, 13281, 13286, 13287, 13288, 13289, 13290, 13296, 13297, 13298, 13371, 13376, 13377, 13378, 13379, 13382, 13384, 13386, 13387, 13388, 13389, 13390, 13393, 13394, 13402, 13404, 13406, 13488, 13490, 13491, 13494, 13501, 13503, 13507, 13509, 13511, 13512, 9453, 5372, 7429, 13596, 13597, 13598, 13599, 13600, 13602, 13611, 13614, 13616, 13620, 7480, 13624, 13625, 13626, 13629, 13630, 13631, 13633, 13634, 13635, 13636, 13637, 13639, 13641, 13643, 13649, 13651, 13695, 13697, 13706, 13716, 13717, 13719, 13724, 13729, 13730, 13732, 13733, 13736, 13745, 13747, 13752, 9674, 7654, 7655, 7658, 13839, 13840, 13850, 13854, 13856, 13859, 13862, 13863, 13864, 13871, 13874, 13878, 13879, 13882, 13885, 13888, 13944, 13947, 13948, 13949, 13950, 13951, 13952, 13953, 13955, 13956, 13957, 13958, 13960, 13961, 13962, 13966, 13968, 13978, 14076, 5893, 14098, 7964, 14108, 14114, 14116, 12076, 12077, 14124, 12079, 12080, 14128, 14129, 12084, 12085, 12086, 14135, 12088, 14136, 12091, 14142, 12097, 8003, 12099, 12100, 12101, 12108, 12109, 12111, 12112, 12115, 12116, 12117, 12121, 12124, 12125, 12127, 12128, 12130, 12132, 12134, 12138, 12145, 8059, 12193, 12194, 12200, 12202, 12211, 4020, 8118, 14268, 14274, 14275, 12228, 14276, 14278, 14280, 12241, 14289, 12244, 12245, 14292, 14295, 14296, 14297, 12250, 14298, 14305, 8166, 14311, 14312], '5': [32, 33, 34, 2497, 4, 2500, 8, 11, 46, 15, 47, 51, 20, 52, 6069, 26, 27]}
AP20219;AP20219;AP20219;;;;;;;;;;;;6;;;92;;;98;0;0;98;{'1': [], '2': [], '3': [], '4': [9052, 14183], '5': [5634, 11267, 6150, 3594, 5135, 4121, 1562, 5159, 7208, 3627, 7211, 3121, 5170, 3637, 3638, 11319, 6714, 60, 7229, 7742, 68, 5202, 7765, 7766, 2654, 7785, 1131, 1134, 7797, 6782, 4231, 3210, 5259, 1165, 1166, 1167, 5264, 4268, 2735, 1202, 2739, 2747, 711, 6855, 2768, 5843, 1256, 7410, 4856, 2297, 2812, 4862, 256, 260, 2313, 3338, 267, 3339, 3863, 3353, 5407, 5940, 5432, 6464, 4929, 5442, 4931, 5957, 340, 2900, 3925, 862, 5983, 6499, 12142, 2415, 7535, 5504, 3977, 3978, 9615, 7569, 2965, 7070, 7079, 2477, 4536, 7112, 3028, 998, 6118, 6637, 4085, 7158, 4599, 1021]}
AP20242;AP20242;AP20242;;;;;;;;;122;;;454;;;1;;;577;0;0;577;{'1': [], '2': [], '3': [12555, 12561, 12532, 12500, 12474], '4': [9600, 3588, 8964, 9093, 9095, 9099, 9611, 3725, 9101, 3607, 9752, 9502, 3236, 3621, 9519, 9009, 9777, 3635, 3892, 6581, 9651, 698, 3898, 9658, 709, 9801, 715, 9803, 3661, 723, 3795, 3670, 3675, 9819, 3835, 9568, 9445, 3175, 2920, 9320, 3946, 6634, 6509, 3950, 3951, 3697, 3957, 6648, 3579, 3838, 3711], '5': [12256, 12176, 5305, 8731, 12670]}
AP20246;AP20246;AP20246;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP22600;AP22600;AP22600;;;240;;;180;;;;;;;;;;;;420;0;0;420;{'1': [3227, 3229], '2': [2224, 6578, 6525], '3': [], '4': [], '5': []}
AP22601;AP22601;AP22601;;;120;;;60;;;;;;;;;;;;180;0;0;180;{'1': [4121], '2': [7454], '3': [], '4': [], '5': []}
AP24483;AP24483;AP24483;;;;;;;;;;;;270;;;21;;;291;0;0;291;{'1': [], '2': [], '3': [], '4': [12288, 7681, 14341, 7686, 12807, 14342, 7188, 10772, 11301, 12845, 9263, 9775, 13360, 13873, 13875, 12349, 13395, 7255, 12375, 12381, 12896, 14954, 8838, 12943, 5264, 11408, 13458, 9368, 12962, 14498, 7334, 10918, 12455, 7347, 7867, 7361, 13514, 12493, 10451, 12513, 14061, 11013, 9995, 6938, 12572, 7967, 14122, 13613, 7471, 10560, 11079, 10072, 12634, 13659, 3949, 11118, 3953, 9073, 10617, 12155, 11159, 7581, 10653, 13728, 10162, 12210, 14270, 7622, 7624, 13259, 13271, 12248, 9179, 9191, 12785, 8690, 12287], '5': [2438, 782, 1808, 1697, 2599, 5044, 7225, 4156, 3396, 2248, 3535, 9935, 2132, 1622, 7003, 1118, 1505, 2785, 1124, 869, 3193, 3198]}
AP20259;AP20259;AP20259;;;;;;;;;;;;;;;3;;;3;0;0;3;{'1': [], '2': [], '3': [], '4': [], '5': [4042, 74, 4431]}
AP20260;AP20260;AP20260;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20262;AP20262;AP20262;;;180;;;;;;;;;;;;;;;180;0;0;180;{'1': [12012, 13398], '2': [], '3': [], '4': [], '5': [12893, 12039, 13767, 8299, 9900, 10861, 13295, 10224, 9105, 9043, 12921, 9245, 9407]}
AP20263;AP20263;AP20263;;;630;;;480;;;90;;;;;;;;;1200;0;0;1200;{'1': [8742, 2089, 8045, 5777, 5368, 13657], '2': [13569, 3846, 4460, 4109, 3214, 12304, 7162, 5916, 13245, 13210], '3': [7033, 7972, 3295], '4': [], '5': [8626]}
AP20279;AP20279;AP20279;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20294;AP20294;AP20294;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20286;AP20286;AP20286;;;;;;;;;;;;139;;;58;;;197;0;0;197;{'1': [], '2': [], '3': [], '4': [12800, 13447, 11786, 11788, 10254, 10894, 11790, 11791, 10898, 11160, 13723, 11808, 10913, 11809, 13218, 11556, 10661, 10664, 10665, 10026, 11946, 12458, 11183, 10037, 11063, 12087, 9921, 10056, 10827, 11981, 10446, 11346, 11474, 11348, 11603, 12499, 11991, 13266, 13522, 13528, 14045, 10974, 10590, 11362, 10982, 10984, 9710, 10481, 14456, 11389], '5': [7556, 4988, 5640, 1034, 1930, 2444, 3091, 2710, 3609, 4380, 4509, 1953, 3876, 3623, 937, 4649, 1324, 3884, 1455, 6959, 2609, 2228, 4917, 2614, 6838, 1848, 57, 1850, 4024, 4794, 6848, 5315, 1092, 1477, 1613, 3920, 209, 7505, 4307, 1876, 608, 1249, 4705, 4706, 4707, 4709, 5860, 231, 1000, 1127, 1258, 491, 3178, 7660, 246, 5495, 760, 3708]}
AP24424;AP24424;AP24424;;;;;;;;;;;;73;;;15;;;88;0;0;88;{'1': [], '2': [], '3': [], '4': [9344, 7683, 13214, 12450, 9260, 13618, 13619, 6844, 12223, 10688, 9025, 13504, 10570, 14287, 10716, 13282, 7267, 12133, 10602, 8172, 14706, 9336], '5': [11777, 13316, 12806, 11783, 8200, 13325, 9231, 9237, 11803, 11296, 1057, 13344, 9768, 4650, 12850, 10805, 9277, 12350, 9792, 8771, 9287, 10316, 10322, 9811, 10836, 13397, 8280, 7769, 9819, 10845, 12901, 13417, 8301, 13422, 10863, 8825, 11902, 9858, 10372, 2184, 10378, 8844, 9868, 2190, 13453, 10384, 145, 13458, 10904, 10399, 12447, 9381, 12453, 9387, 10412, 10413, 8882, 9912, 13498, 12992, 10436, 12999, 9416, 13522, 10451, 727, 13020, 7901, 8925, 11997, 11998, 12000, 13024, 11502, 2803, 8439, 13561, 11514, 13563, 9476, 10504, 7945, 12049, 10514, 12561, 12564, 11029, 13079, 1816, 1817, 8985, 11032, 13088, 10536, 13613, 13614, 10543, 7984, 10545, 11567, 12593, 10036, 9018, 13626, 13628, 7998, 8001, 11258, 4421, 13125, 12615, 11087, 13648, 11602, 13652, 8547, 10595, 12643, 12645, 8041, 11114, 8045, 10099, 11127, 10104, 8056, 10115, 13701, 9606, 12166, 2959, 10645, 11162, 10141, 10653, 8614, 10662, 9129, 10153, 8107, 10667, 6576, 12208, 10162, 12214, 13752, 12226, 8643, 11719, 10698, 10705, 10196, 10200, 10714, 8670, 11231, 11745, 11748, 11241, 12780, 1005, 10222, 12271, 12274, 2554, 10235, 8701]}
AP20296;AP20296;AP20296;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20004;AP20004;AP20004;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP24423;AP24423;AP24423;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20300;AP20300;AP20300;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20302;AP20302;AP20302;;;3600;;;480;;;90;;;;;;;;;4170;0;0;4170;{'1': [641, 6658, 1283, 276, 8088, 156, 8872, 433, 318, 320, 451, 13764, 3269, 8904, 91, 97, 3299, 12263, 9464], '2': [4513, 3298, 7874, 12387, 14214, 4231, 4395, 4884, 4602], '3': [1537, 2852, 1085], '4': [], '5': [9281, 10178, 10081, 10693, 13702, 11853, 10062, 12206, 12304, 13261, 9814, 13599]}
AP20305;AP20305;AP20305;;;;;;;;;;;;;;;9;;;9;0;0;9;{'1': [], '2': [], '3': [], '4': [], '5': [225, 4225, 875, 1265, 6674, 6611, 854, 1975, 4703]}
AP20324;AP20324;AP20324;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20341;AP20341;AP20341;;;540;;;300;;;270;;;12;;;;;;1122;0;0;1122;{'1': [12201, 8330, 5465, 2204, 9629], '2': [14434, 3943, 11786, 5997, 4657, 14133, 11286], '3': [10272, 1315, 1100, 4400, 6325, 9878, 5113, 2906, 9979], '4': [3834], '5': []}
AP20344;AP20344;AP20344;;;2460;;;1395;;;830;;;177;;;;;;4862;0;0;4862;{'1': [10889, 8587, 7951, 4881, 5906, 8225, 8226, 2084, 9636, 806, 10405, 5675, 11564, 9531, 9152, 10561, 8781, 6491, 3422, 1128, 12009, 6252, 7671, 5495], '2': [12036, 12549, 13453, 7960, 12057, 7066, 12710, 6829, 558, 6192, 8245, 6711, 2108, 588, 14543, 13393, 2905, 4443, 3171, 5863, 12522, 13676, 2157, 8305, 5618, 13428, 13052, 9727], '3': [8194, 8841, 8458, 8845, 9746, 4371, 5011, 8213, 1432, 9240, 13728, 1320, 10152, 300, 813, 8116, 2357, 2236, 316, 3405, 6994, 7126, 10198, 3425, 1506, 3440, 10354, 9849], '4': [1120, 1724, 6760, 1513, 2313, 1547, 4491, 8493, 2382, 858, 8501, 762, 1500, 1149], '5': [10386, 10735, 10439]}
AP20347;AP20347;AP20347;;;11220;;;5250;;;3180;;;;;;;;;19650;0;0;19650;{'1': [11780, 6665, 13835, 10254, 8721, 11796, 3607, 12824, 14871, 12317, 12844, 12857, 9289, 10315, 8277, 4696, 10331, 8287, 7268, 13927, 5224, 12393, 9844, 13941, 9335, 7800, 10361, 8314, 5755, 13434, 8831, 9863, 13449, 5773, 9361, 13457, 8339, 4757, 5270, 7321, 13465, 4764, 6310, 3758, 5808, 7346, 9394, 10936, 13497, 7867, 8891, 9405, 7359, 5824, 7872, 8384, 13001, 11982, 4815, 9939, 13528, 8926, 4837, 10472, 6377, 9964, 14575, 4849, 7932, 9477, 5901, 4878, 12558, 4888, 13083, 10524, 8478, 12576, 13613, 9009, 11571, 5943, 13113, 9024, 6978, 11074, 10061, 6484, 5973, 14164, 7015, 14190, 10097, 12148, 9591, 8568, 9081, 8062, 6014, 13815, 7046, 10642, 5524, 9112, 5530, 12709, 14767, 11698, 8628, 7095, 13756, 9680, 10713, 8667, 10719, 14815, 13285, 12775, 10735, 6642, 7156, 6645, 6647, 9722], '2': [12802, 6660, 13835, 5646, 7190, 14358, 11802, 14364, 543, 14370, 38, 5177, 14393, 13885, 12864, 4679, 5197, 13905, 1628, 98, 11368, 13942, 121, 12921, 13947, 128, 3201, 4756, 8343, 6303, 673, 679, 5287, 11432, 6314, 13489, 11957, 1726, 12479, 13001, 2273, 235, 2294, 6391, 13046, 249, 4873, 11532, 5902, 6938, 14618, 4390, 6441, 2346, 6444, 12604, 14149, 5968, 2898, 7506, 5978, 8033, 12644, 14180, 2408, 12649, 2930, 4467, 7540, 13684, 5495, 2425, 5506, 2436, 12165, 7047, 2443, 11666, 13714, 2453, 11670, 12694, 11161, 415, 6562, 7586, 6053, 4012, 14764, 5555, 5557, 7106, 13763, 4051, 8158, 10726, 12778, 4589, 7149, 2032, 4598, 10746], '3': [2049, 10257, 9237, 7702, 1561, 3101, 9758, 543, 6695, 6702, 3633, 7730, 2554, 3124, 3638, 9784, 5690, 8766, 7751, 1096, 6730, 6227, 3161, 7258, 5213, 3166, 9824, 4197, 6759, 8300, 1652, 5750, 7288, 124, 7302, 7303, 5769, 10389, 3746, 1189, 7340, 10416, 6324, 3770, 8394, 2254, 9422, 8184, 9945, 4830, 6887, 7403, 8940, 750, 7407, 9457, 1778, 8451, 8457, 5394, 9003, 9521, 7988, 1847, 1336, 4407, 5946, 10557, 1867, 3916, 2894, 1875, 8540, 1885, 7005, 5990, 871, 5480, 1386, 6524, 4478, 5504, 10629, 5002, 4493, 403, 10644, 2460, 928, 3003, 7612, 2493, 7103, 8639, 8643, 1479, 5070, 1487, 466, 469, 10197, 2531, 10215, 1005, 6136, 5626], '4': [], '5': [11016, 10590]}
